city_id,time_utc,local_time,temperature,humidity,cloudiness_pc,wind_speed,precipitation_prob,rain_volume,snow_volume
756135,1655672400,2022-06-19 23:00:00,23.63,52,18,5.06,0,0,0
756135,1655683200,2022-06-20 02:00:00,22.24,49,11,4.26,0,0,0
756135,1655694000,2022-06-20 05:00:00,20.98,55,95,2.58,0.08,0,0
756135,1655704800,2022-06-20 08:00:00,19.73,76,93,3.52,0.2,0.15,0
756135,1655715600,2022-06-20 11:00:00,18.39,86,86,3.95,0.96,1.3,0
756135,1655726400,2022-06-20 14:00:00,18.31,82,93,3.08,1,0.47,0
756135,1655737200,2022-06-20 17:00:00,14.42,92,100,4.81,1,1.5,0
756135,1655748000,2022-06-20 20:00:00,13.81,91,100,3.5,1,1.23,0
756135,1655758800,2022-06-20 23:00:00,11.94,87,7,4.82,0.37,0.18,0
756135,1655769600,2022-06-21 02:00:00,10.66,91,21,4.74,0,0,0
756135,1655780400,2022-06-21 05:00:00,9.93,92,4,4.83,0,0,0
756135,1655791200,2022-06-21 08:00:00,13.95,70,6,5.6,0,0,0
756135,1655802000,2022-06-21 11:00:00,18.84,45,0,5.2,0,0,0
756135,1655812800,2022-06-21 14:00:00,21.8,36,4,5.14,0,0,0
756135,1655823600,2022-06-21 17:00:00,20.56,42,70,4.67,0,0,0
756135,1655834400,2022-06-21 20:00:00,19.18,53,63,2.42,0,0,0
756135,1655845200,2022-06-21 23:00:00,16.25,60,30,3.3,0,0,0
756135,1655856000,2022-06-22 02:00:00,14.68,66,18,2.79,0,0,0
756135,1655866800,2022-06-22 05:00:00,13.65,69,25,2.8,0,0,0
756135,1655877600,2022-06-22 08:00:00,18.18,53,47,3.36,0,0,0
756135,1655888400,2022-06-22 11:00:00,24.03,35,99,3.7,0,0,0
2761369,1655467200,2022-06-17 14:00:00,23.9,50,36,5.66,0.59,0,0
2761369,1655478000,2022-06-17 17:00:00,24.03,44,28,5.46,0.02,0,0
2761369,1655488800,2022-06-17 20:00:00,20.85,53,61,3.24,0,0,0
2761369,1655499600,2022-06-17 23:00:00,16.77,70,79,1.13,0,0,0
2761369,1655510400,2022-06-18 02:00:00,15.52,74,84,1.22,0,0,0
2761369,1655521200,2022-06-18 05:00:00,14.73,75,92,0.96,0,0,0
2761369,1655532000,2022-06-18 08:00:00,19.61,57,90,0.63,0,0,0
2761369,1655542800,2022-06-18 11:00:00,24.8,41,75,1.02,0,0,0
2761369,1655553600,2022-06-18 14:00:00,28.51,32,70,0.62,0,0,0
2761369,1655564400,2022-06-18 17:00:00,28.88,31,40,1.43,0,0,0
2761369,1655575200,2022-06-18 20:00:00,24.04,51,23,2.6,0,0,0
2761369,1655586000,2022-06-18 23:00:00,20.28,58,4,2.11,0,0,0
2761369,1655596800,2022-06-19 02:00:00,18.45,68,3,1.67,0,0,0
2761369,1655607600,2022-06-19 05:00:00,17.06,77,0,1.88,0,0,0
2761369,1655618400,2022-06-19 08:00:00,21.75,58,1,4.1,0,0,0
2761369,1655629200,2022-06-19 11:00:00,27.93,37,2,7.65,0,0,0
2761369,1655640000,2022-06-19 14:00:00,30.7,29,10,7.26,0,0,0
2761369,1655650800,2022-06-19 17:00:00,31.4,31,17,6.18,0,0,0
2761369,1655661600,2022-06-19 20:00:00,26.46,43,10,5.02,0,0,0
2761369,1655672400,2022-06-19 23:00:00,22.73,53,24,2.84,0,0,0
2761369,1655683200,2022-06-20 02:00:00,20.87,60,59,1.08,0,0,0
2761369,1655694000,2022-06-20 05:00:00,18.94,66,58,1.3,0,0,0
2761369,1655704800,2022-06-20 08:00:00,23.1,55,53,0.9,0,0,0
2761369,1655715600,2022-06-20 11:00:00,27.08,64,29,3.6,0.87,2.38,0
2761369,1655726400,2022-06-20 14:00:00,29.51,44,61,4.84,0.94,1.27,0
2761369,1655737200,2022-06-20 17:00:00,24.45,74,100,6.12,0.6,1.38,0
2761369,1655748000,2022-06-20 20:00:00,19.88,73,99,6.11,0.94,0.28,0
2761369,1655758800,2022-06-20 23:00:00,16.64,67,84,3.81,0.16,0,0
2761369,1655769600,2022-06-21 02:00:00,14.54,77,50,2.59,0.09,0,0
2761369,1655780400,2022-06-21 05:00:00,13.22,77,0,2.44,0,0,0
2761369,1655791200,2022-06-21 08:00:00,17.29,52,0,2.54,0,0,0
2761369,1655802000,2022-06-21 11:00:00,21.98,35,5,2.11,0,0,0
2761369,1655812800,2022-06-21 14:00:00,25.45,27,7,1.81,0.02,0,0
2761369,1655823600,2022-06-21 17:00:00,26.41,29,12,2.59,0.02,0,0
2761369,1655834400,2022-06-21 20:00:00,22.47,46,17,2.75,0.02,0,0
2761369,1655845200,2022-06-21 23:00:00,18.75,55,5,1.74,0,0,0
2761369,1655856000,2022-06-22 02:00:00,17.41,62,38,0.17,0,0,0
2761369,1655866800,2022-06-22 05:00:00,17.63,73,100,1.24,0,0,0
2761369,1655877600,2022-06-22 08:00:00,20.68,65,98,1.42,0,0,0
2761369,1655888400,2022-06-22 11:00:00,27.94,45,21,1.85,0,0,0
3128760,1655467200,2022-06-17 14:00:00,32.29,42,23,3.5,0,0,0
3128760,1655478000,2022-06-17 17:00:00,31.32,45,42,2.71,0,0,0
3128760,1655488800,2022-06-17 20:00:00,29.56,46,73,1.6,0,0,0
3128760,1655499600,2022-06-17 23:00:00,28.97,44,57,2.03,0,0,0
3128760,1655510400,2022-06-18 02:00:00,28.6,43,36,1.68,0,0,0
3128760,1655521200,2022-06-18 05:00:00,27.52,47,2,1.11,0,0,0
3128760,1655532000,2022-06-18 08:00:00,27.31,50,2,2.54,0,0,0
3128760,1655542800,2022-06-18 11:00:00,28.72,54,4,3.31,0,0,0
3128760,1655553600,2022-06-18 14:00:00,29.27,52,3,4.58,0,0,0
3128760,1655564400,2022-06-18 17:00:00,28.96,55,1,4.66,0,0,0
3128760,1655575200,2022-06-18 20:00:00,27.49,61,1,3.54,0,0,0
3128760,1655586000,2022-06-18 23:00:00,26.22,67,0,3.29,0,0,0
3128760,1655596800,2022-06-19 02:00:00,25.5,69,0,3.48,0,0,0
3128760,1655607600,2022-06-19 05:00:00,24.89,72,1,3.59,0,0,0
3128760,1655618400,2022-06-19 08:00:00,25.07,75,1,3.71,0,0,0
3128760,1655629200,2022-06-19 11:00:00,28.04,61,0,2.32,0,0,0
3128760,1655640000,2022-06-19 14:00:00,28.65,59,0,5.1,0,0,0
3128760,1655650800,2022-06-19 17:00:00,28.45,60,0,4.58,0,0,0
3128760,1655661600,2022-06-19 20:00:00,27.46,64,0,4.16,0,0,0
3128760,1655672400,2022-06-19 23:00:00,26.19,71,0,3.31,0,0,0
3128760,1655683200,2022-06-20 02:00:00,25.72,70,1,3.15,0,0,0
3128760,1655694000,2022-06-20 05:00:00,24.96,71,0,3.69,0,0,0
3128760,1655704800,2022-06-20 08:00:00,25.08,72,3,3.45,0,0,0
3128760,1655715600,2022-06-20 11:00:00,27.81,60,13,2.32,0,0,0
3128760,1655726400,2022-06-20 14:00:00,29.03,55,13,3.75,0,0,0
3128760,1655737200,2022-06-20 17:00:00,29.27,53,21,3.19,0,0,0
3128760,1655748000,2022-06-20 20:00:00,28.54,54,54,2.54,0,0,0
3128760,1655758800,2022-06-20 23:00:00,28.11,57,99,1.42,0.09,0,0
3128760,1655769600,2022-06-21 02:00:00,27.2,57,90,0.81,0.13,0,0
3128760,1655780400,2022-06-21 05:00:00,25.97,64,11,1.05,0,0,0
3128760,1655791200,2022-06-21 08:00:00,26.58,55,40,1.52,0,0,0
3128760,1655802000,2022-06-21 11:00:00,28.67,51,100,2.87,0,0,0
3128760,1655812800,2022-06-21 14:00:00,29.6,57,100,4.19,0,0,0
3128760,1655823600,2022-06-21 17:00:00,30.48,49,97,3.1,0,0,0
3128760,1655834400,2022-06-21 20:00:00,28.87,59,75,2.14,0,0,0
3128760,1655845200,2022-06-21 23:00:00,27.16,68,18,1.98,0,0,0
3128760,1655856000,2022-06-22 02:00:00,26.29,76,28,4.88,0.02,0,0
3128760,1655866800,2022-06-22 05:00:00,25.75,73,99,1.4,0.3,0.2,0
3128760,1655877600,2022-06-22 08:00:00,25.95,73,95,1.08,0.02,0,0
3128760,1655888400,2022-06-22 11:00:00,27.63,65,41,1.5,0,0,0
2673730,1655467200,2022-06-17 14:00:00,21.61,50,24,1.78,0,0,0
2673730,1655478000,2022-06-17 17:00:00,20.48,53,61,3.77,0.13,0,0
2673730,1655488800,2022-06-17 20:00:00,17.84,61,95,4.02,0.01,0,0
2673730,1655499600,2022-06-17 23:00:00,16.09,70,100,3.55,0,0,0
2673730,1655510400,2022-06-18 02:00:00,15.32,70,100,3.42,0,0,0
2673730,1655521200,2022-06-18 05:00:00,13.34,96,100,5.13,0.99,1.68,0
2673730,1655532000,2022-06-18 08:00:00,14.67,93,100,4.89,1,0.3,0
2673730,1655542800,2022-06-18 11:00:00,16.06,87,100,4.98,0.28,0.23,0
2673730,1655553600,2022-06-18 14:00:00,22.84,42,82,5.81,0,0,0
2673730,1655564400,2022-06-18 17:00:00,22.17,30,9,7.56,0,0,0
2673730,1655575200,2022-06-18 20:00:00,18.36,39,8,7.4,0,0,0
2673730,1655586000,2022-06-18 23:00:00,14.89,53,4,6.67,0,0,0
2673730,1655596800,2022-06-19 02:00:00,11.08,76,43,3.5,0,0,0
2673730,1655607600,2022-06-19 05:00:00,9.1,75,95,3.8,0,0,0
2673730,1655618400,2022-06-19 08:00:00,12.47,57,97,4.56,0,0,0
2673730,1655629200,2022-06-19 11:00:00,16.7,40,96,5.59,0,0,0
2673730,1655640000,2022-06-19 14:00:00,18.76,35,98,4.37,0,0,0
2673730,1655650800,2022-06-19 17:00:00,19.92,32,100,3.56,0,0,0
2673730,1655661600,2022-06-19 20:00:00,13.89,66,100,4.21,0,0,0
2673730,1655672400,2022-06-19 23:00:00,10.76,86,64,2.19,0,0,0
2673730,1655683200,2022-06-20 02:00:00,9.21,91,40,2.25,0,0,0
2673730,1655694000,2022-06-20 05:00:00,9.64,87,48,2.39,0,0,0
2673730,1655704800,2022-06-20 08:00:00,14.74,60,45,3.47,0,0,0
2673730,1655715600,2022-06-20 11:00:00,17.05,45,65,3.14,0.08,0,0
2673730,1655726400,2022-06-20 14:00:00,18.61,41,58,4.36,0.04,0,0
2673730,1655737200,2022-06-20 17:00:00,17.92,43,68,2.51,0,0,0
2673730,1655748000,2022-06-20 20:00:00,15.55,57,79,0.98,0,0,0
2673730,1655758800,2022-06-20 23:00:00,11.6,77,90,1.76,0,0,0
2673730,1655769600,2022-06-21 02:00:00,12.04,72,78,1.81,0,0,0
2673730,1655780400,2022-06-21 05:00:00,12.59,71,94,2.03,0,0,0
2673730,1655791200,2022-06-21 08:00:00,17.55,54,90,1.6,0,0,0
2673730,1655802000,2022-06-21 11:00:00,20.52,42,81,0.63,0,0,0
2673730,1655812800,2022-06-21 14:00:00,19.81,46,80,3.77,0,0,0
2673730,1655823600,2022-06-21 17:00:00,20.5,42,88,4.51,0,0,0
2673730,1655834400,2022-06-21 20:00:00,17.18,58,94,3.74,0,0,0
2673730,1655845200,2022-06-21 23:00:00,14.64,67,100,3.54,0,0,0
2673730,1655856000,2022-06-22 02:00:00,13.47,84,100,3.01,0.21,0.15,0
2673730,1655866800,2022-06-22 05:00:00,13.09,96,100,1.5,0.72,2.23,0
2673730,1655877600,2022-06-22 08:00:00,13.28,95,100,2.67,0.8,2.98,0
2673730,1655888400,2022-06-22 11:00:00,13.57,88,100,2.76,0.4,0.18,0
792680,1655467200,2022-06-17 14:00:00,26.8,44,46,5.03,0.27,0,0
792680,1655478000,2022-06-17 17:00:00,27.54,35,43,6.2,0.04,0,0
792680,1655488800,2022-06-17 20:00:00,22.71,45,63,2.21,0.04,0,0
792680,1655499600,2022-06-17 23:00:00,19.37,62,67,2.03,0,0,0
792680,1655510400,2022-06-18 02:00:00,16.09,72,52,1.71,0,0,0
792680,1655521200,2022-06-18 05:00:00,14.36,78,68,1.76,0,0,0
792680,1655532000,2022-06-18 08:00:00,17.96,60,65,2.52,0,0,0
792680,1655542800,2022-06-18 11:00:00,25.01,33,59,3.99,0,0,0
792680,1655553600,2022-06-18 14:00:00,27.66,25,47,4.71,0,0,0
792680,1655564400,2022-06-18 17:00:00,27.81,25,18,4.58,0,0,0
792680,1655575200,2022-06-18 20:00:00,23.03,38,13,2.04,0,0,0
792680,1655586000,2022-06-18 23:00:00,18.7,48,7,1.21,0,0,0
792680,1655596800,2022-06-19 02:00:00,16.52,56,4,1.03,0,0,0
792680,1655607600,2022-06-19 05:00:00,14.57,67,0,1.42,0,0,0
792680,1655618400,2022-06-19 08:00:00,21.11,47,0,1.23,0,0,0
792680,1655629200,2022-06-19 11:00:00,27.16,32,0,2.93,0,0,0
792680,1655640000,2022-06-19 14:00:00,30.18,27,0,3.6,0,0,0
792680,1655650800,2022-06-19 17:00:00,30.47,27,0,3.28,0,0,0
792680,1655661600,2022-06-19 20:00:00,25.74,38,0,1.09,0,0,0
792680,1655672400,2022-06-19 23:00:00,21.26,45,0,3.13,0,0,0
792680,1655683200,2022-06-20 02:00:00,19.25,48,0,2.25,0,0,0
792680,1655694000,2022-06-20 05:00:00,17.46,55,0,2.34,0,0,0
792680,1655704800,2022-06-20 08:00:00,23.93,43,0,2.68,0,0,0
792680,1655715600,2022-06-20 11:00:00,30.19,30,5,3.01,0,0,0
792680,1655726400,2022-06-20 14:00:00,33.83,22,22,1.79,0,0,0
792680,1655737200,2022-06-20 17:00:00,34.18,21,49,4.2,0,0,0
792680,1655748000,2022-06-20 20:00:00,28.69,39,25,3.21,0,0,0
792680,1655758800,2022-06-20 23:00:00,23.84,54,0,2.34,0,0,0
792680,1655769600,2022-06-21 02:00:00,21.26,71,33,3.45,0.37,0.17,0
792680,1655780400,2022-06-21 05:00:00,19.92,78,52,5.31,0.44,0,0
792680,1655791200,2022-06-21 08:00:00,20.51,55,67,5.83,0.37,0,0
792680,1655802000,2022-06-21 11:00:00,25.27,36,23,4.48,0,0,0
792680,1655812800,2022-06-21 14:00:00,29.04,21,12,5.42,0,0,0
792680,1655823600,2022-06-21 17:00:00,29.52,19,0,5.22,0,0,0
792680,1655834400,2022-06-21 20:00:00,24.5,30,0,2.65,0,0,0
792680,1655845200,2022-06-21 23:00:00,19.76,47,0,1.08,0,0,0
792680,1655856000,2022-06-22 02:00:00,18.46,53,1,1.55,0,0,0
792680,1655866800,2022-06-22 05:00:00,17.45,50,21,2.24,0,0,0
792680,1655877600,2022-06-22 08:00:00,24.46,39,57,3.15,0,0,0
792680,1655888400,2022-06-22 11:00:00,31.17,32,42,2.76,0,0,0
2867714,1655467200,2022-06-17 14:00:00,23.92,44,96,2.7,0,0,0
2867714,1655478000,2022-06-17 17:00:00,24.04,41,99,2.39,0,0,0
2867714,1655488800,2022-06-17 20:00:00,20.41,63,99,1.32,0,0,0
2867714,1655499600,2022-06-17 23:00:00,16.28,69,97,1.65,0,0,0
2867714,1655510400,2022-06-18 02:00:00,14.68,74,82,1.92,0,0,0
2867714,1655521200,2022-06-18 05:00:00,13.74,73,89,1.42,0,0,0
2867714,1655532000,2022-06-18 08:00:00,18.59,61,93,1.25,0,0,0
2867714,1655542800,2022-06-18 11:00:00,25.4,40,95,1.59,0,0,0
2867714,1655553600,2022-06-18 14:00:00,28.63,32,68,2.04,0,0,0
2867714,1655564400,2022-06-18 17:00:00,28.85,36,24,2.8,0,0,0
2867714,1655575200,2022-06-18 20:00:00,23.21,66,14,3.04,0,0,0
2867714,1655586000,2022-06-18 23:00:00,18.55,75,0,3.27,0,0,0
2867714,1655596800,2022-06-19 02:00:00,16.85,78,2,2.8,0,0,0
2867714,1655607600,2022-06-19 05:00:00,15.7,70,83,2.13,0,0,0
2867714,1655618400,2022-06-19 08:00:00,21.42,61,82,2.04,0,0,0
2867714,1655629200,2022-06-19 11:00:00,29.45,41,73,1.83,0,0,0
2867714,1655640000,2022-06-19 14:00:00,32.92,34,37,1.81,0,0,0
2867714,1655650800,2022-06-19 17:00:00,32.81,36,0,2.15,0,0,0
2867714,1655661600,2022-06-19 20:00:00,26.0,64,10,4.16,0.21,0.11,0
2867714,1655672400,2022-06-19 23:00:00,20.33,67,52,3.41,0.01,0,0
2867714,1655683200,2022-06-20 02:00:00,20.83,74,74,3.68,0.01,0,0
2867714,1655694000,2022-06-20 05:00:00,18.08,82,42,2.66,0.46,0.43,0
2867714,1655704800,2022-06-20 08:00:00,20.21,84,24,3.71,0.86,1.45,0
2867714,1655715600,2022-06-20 11:00:00,25.67,52,24,4.82,0,0,0
2867714,1655726400,2022-06-20 14:00:00,26.86,51,16,7.24,0.11,0,0
2867714,1655737200,2022-06-20 17:00:00,24.38,60,32,5.72,0.17,0,0
2867714,1655748000,2022-06-20 20:00:00,20.54,74,27,2.92,0.37,0.21,0
2867714,1655758800,2022-06-20 23:00:00,16.08,85,28,1.0,0.6,1.35,0
2867714,1655769600,2022-06-21 02:00:00,14.37,84,24,1.22,0.49,0,0
2867714,1655780400,2022-06-21 05:00:00,13.7,92,14,1.58,0,0,0
2867714,1655791200,2022-06-21 08:00:00,16.98,77,21,2.14,0,0,0
2867714,1655802000,2022-06-21 11:00:00,23.15,59,8,2.61,0,0,0
2867714,1655812800,2022-06-21 14:00:00,27.77,48,7,2.25,0,0,0
2867714,1655823600,2022-06-21 17:00:00,28.79,46,26,2.71,0.02,0,0
2867714,1655834400,2022-06-21 20:00:00,24.09,72,27,2.55,0.02,0,0
2867714,1655845200,2022-06-21 23:00:00,18.01,86,94,6.01,1,2.31,0
2867714,1655856000,2022-06-22 02:00:00,16.91,90,97,3.76,1,0.61,0
2867714,1655866800,2022-06-22 05:00:00,17.09,88,88,2.53,0,0,0
2867714,1655877600,2022-06-22 08:00:00,18.8,84,75,3.76,0.24,0.22,0
2867714,1655888400,2022-06-22 11:00:00,23.78,57,93,3.9,0.21,0.19,0
3169070,1655467200,2022-06-17 14:00:00,22.92,90,3,0.76,0,0,0
3169070,1655478000,2022-06-17 17:00:00,28.62,68,29,2.72,0,0,0
3169070,1655488800,2022-06-17 20:00:00,36.35,37,27,3.56,0,0,0
3169070,1655499600,2022-06-17 23:00:00,36.94,33,4,4.16,0,0,0
3169070,1655510400,2022-06-18 02:00:00,31.24,56,7,3.33,0.04,0,0
3169070,1655521200,2022-06-18 05:00:00,22.61,71,34,1.43,0.12,0,0
3169070,1655532000,2022-06-18 08:00:00,21.92,67,65,1.29,0,0,0
3169070,1655542800,2022-06-18 11:00:00,21.22,75,91,1.23,0,0,0
3169070,1655553600,2022-06-18 14:00:00,23.19,77,96,1.4,0,0,0
3169070,1655564400,2022-06-18 17:00:00,29.28,57,100,4.5,0,0,0
3169070,1655575200,2022-06-18 20:00:00,32.93,31,71,5.29,0,0,0
3169070,1655586000,2022-06-18 23:00:00,32.11,28,6,5.46,0,0,0
3169070,1655596800,2022-06-19 02:00:00,25.98,47,3,3.59,0,0,0
3169070,1655607600,2022-06-19 05:00:00,22.57,42,0,4.41,0,0,0
3169070,1655618400,2022-06-19 08:00:00,17.39,53,0,2.12,0,0,0
3169070,1655629200,2022-06-19 11:00:00,15.11,63,0,2.64,0,0,0
3169070,1655640000,2022-06-19 14:00:00,16.42,64,0,2.69,0,0,0
3169070,1655650800,2022-06-19 17:00:00,25.24,36,0,3.37,0,0,0
3169070,1655661600,2022-06-19 20:00:00,30.38,28,0,2.5,0,0,0
3169070,1655672400,2022-06-19 23:00:00,31.57,26,2,1.99,0,0,0
3169070,1655683200,2022-06-20 02:00:00,25.29,52,1,2.6,0,0,0
3169070,1655694000,2022-06-20 05:00:00,19.19,48,6,1.72,0,0,0
3169070,1655704800,2022-06-20 08:00:00,17.04,52,7,1.15,0,0,0
3169070,1655715600,2022-06-20 11:00:00,16.51,57,34,1.39,0,0,0
3169070,1655726400,2022-06-20 14:00:00,18.62,62,66,1.28,0,0,0
3169070,1655737200,2022-06-20 17:00:00,27.43,40,88,1.33,0,0,0
3169070,1655748000,2022-06-20 20:00:00,33.58,38,54,1.29,0,0,0
3169070,1655758800,2022-06-20 23:00:00,34.47,32,9,1.61,0,0,0
3169070,1655769600,2022-06-21 02:00:00,29.28,55,5,0.11,0,0,0
3169070,1655780400,2022-06-21 05:00:00,23.34,60,41,0.63,0,0,0
3169070,1655791200,2022-06-21 08:00:00,21.02,61,68,1.63,0,0,0
3169070,1655802000,2022-06-21 11:00:00,18.73,64,52,0.89,0,0,0
3169070,1655812800,2022-06-21 14:00:00,20.9,65,46,1.02,0,0,0
3169070,1655823600,2022-06-21 17:00:00,29.89,42,18,0.77,0,0,0
3169070,1655834400,2022-06-21 20:00:00,35.11,34,32,1.95,0,0,0
3169070,1655845200,2022-06-21 23:00:00,36.97,23,49,3.3,0,0,0
3169070,1655856000,2022-06-22 02:00:00,29.79,46,34,1.81,0,0,0
3169070,1655866800,2022-06-22 05:00:00,24.04,54,2,1.27,0,0,0
3169070,1655877600,2022-06-22 08:00:00,21.47,62,1,1.16,0,0,0
3169070,1655888400,2022-06-22 11:00:00,19.46,67,3,1.39,0,0,0
2735943,1655467200,2022-06-17 13:00:00,23.23,69,43,3.77,0,0,0
2735943,1655478000,2022-06-17 16:00:00,22.7,67,70,4.11,0,0,0
2735943,1655488800,2022-06-17 19:00:00,20.47,71,98,3.06,0,0,0
2735943,1655499600,2022-06-17 22:00:00,18.7,79,93,1.92,0.01,0,0
2735943,1655510400,2022-06-18 01:00:00,18.04,84,97,1.43,0.03,0,0
2735943,1655521200,2022-06-18 04:00:00,17.24,89,89,0.04,0.01,0,0
2735943,1655532000,2022-06-18 07:00:00,17.31,87,94,1.49,0,0,0
2735943,1655542800,2022-06-18 10:00:00,19.65,73,71,3.48,0,0,0
2735943,1655553600,2022-06-18 13:00:00,20.73,66,61,4.72,0,0,0
2735943,1655564400,2022-06-18 16:00:00,20.91,66,100,4.82,0,0,0
2735943,1655575200,2022-06-18 19:00:00,18.97,76,97,3.11,0,0,0
2735943,1655586000,2022-06-18 22:00:00,17.57,82,49,2.59,0.2,0,0
2735943,1655596800,2022-06-19 01:00:00,16.54,89,67,3.03,0.46,1.09,0
2735943,1655607600,2022-06-19 04:00:00,15.97,91,44,3.62,0.28,0.19,0
2735943,1655618400,2022-06-19 07:00:00,16.25,88,49,4.09,0.49,0.44,0
2735943,1655629200,2022-06-19 10:00:00,18.42,79,49,5.09,0.92,1.51,0
2735943,1655640000,2022-06-19 13:00:00,19.84,73,53,4.85,0.94,1.26,0
2735943,1655650800,2022-06-19 16:00:00,20.37,66,86,4.35,0.46,0.13,0
2735943,1655661600,2022-06-19 19:00:00,18.82,70,48,5.11,0.39,0,0
2735943,1655672400,2022-06-19 22:00:00,16.58,80,2,3.91,0,0,0
2735943,1655683200,2022-06-20 01:00:00,15.91,82,15,3.32,0.15,0,0
2735943,1655694000,2022-06-20 04:00:00,15.11,84,98,0.83,0.29,0,0
2735943,1655704800,2022-06-20 07:00:00,14.94,84,76,0.83,0.25,0,0
2735943,1655715600,2022-06-20 10:00:00,16.63,75,93,2.25,0.16,0,0
2735943,1655726400,2022-06-20 13:00:00,18.35,67,92,3.9,0.27,0,0
2735943,1655737200,2022-06-20 16:00:00,18.67,66,87,4.17,0.35,0,0
2735943,1655748000,2022-06-20 19:00:00,18.25,67,64,4.0,0.18,0,0
2735943,1655758800,2022-06-20 22:00:00,16.16,80,40,2.2,0.01,0,0
2735943,1655769600,2022-06-21 01:00:00,15.4,85,50,1.97,0.27,0.19,0
2735943,1655780400,2022-06-21 04:00:00,14.71,87,76,3.09,0.42,0.39,0
2735943,1655791200,2022-06-21 07:00:00,15.47,83,85,3.67,0.39,0.15,0
2735943,1655802000,2022-06-21 10:00:00,17.82,75,79,5.22,0.5,0.35,0
2735943,1655812800,2022-06-21 13:00:00,19.0,74,74,5.4,0.86,1.15,0
2735943,1655823600,2022-06-21 16:00:00,19.68,69,79,5.83,0.9,1.03,0
2735943,1655834400,2022-06-21 19:00:00,18.46,77,67,4.99,0.88,0.64,0
2735943,1655845200,2022-06-21 22:00:00,16.49,90,85,3.73,0.93,1.96,0
2735943,1655856000,2022-06-22 01:00:00,15.89,92,90,3.9,0.95,1.56,0
2735943,1655866800,2022-06-22 04:00:00,15.62,92,67,3.38,0.47,0.33,0
2735943,1655877600,2022-06-22 07:00:00,15.94,89,79,2.19,0.42,0.1,0
2735943,1655888400,2022-06-22 10:00:00,17.84,78,91,2.0,0.08,0,0
